mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__svc__C,param_estimator__svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5963902950286866,0.032357647443362565,0.0849677562713623,0.007172377207972406,1,linear,"{'estimator__svc__C': 1, 'estimator__svc__kernel': 'linear'}",0.9678571428571429,0.9660714285714286,0.9625,0.9642857142857143,0.9642857142857143,0.9650000000000001,0.0018210783977117024,6
1.7968222141265868,0.039898388784261954,0.5655289649963379,0.006812108264945046,1,rbf,"{'estimator__svc__C': 1, 'estimator__svc__kernel': 'rbf'}",0.9642857142857143,0.9892857142857143,0.9732142857142857,0.9821428571428571,0.9785714285714285,0.9775,0.008421304373251143,1
1.941302442550659,0.026233883547964954,0.2942516803741455,0.007881922941563821,1,poly,"{'estimator__svc__C': 1, 'estimator__svc__kernel': 'poly'}",0.9660714285714286,0.9857142857142858,0.9696428571428571,0.9732142857142857,0.9696428571428571,0.9728571428571428,0.006813851438692487,4
0.5873076438903808,0.03156508173731818,0.07966456413269044,0.002832616117187241,10,linear,"{'estimator__svc__C': 10, 'estimator__svc__kernel': 'linear'}",0.9732142857142857,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9696428571428571,0.9714285714285715,0.00112938487863156,5
1.740789031982422,0.03764245619630263,0.5471080303192138,0.009716263542468961,10,rbf,"{'estimator__svc__C': 10, 'estimator__svc__kernel': 'rbf'}",0.9696428571428571,0.9821428571428571,0.9732142857142857,0.9821428571428571,0.9785714285714285,0.9771428571428571,0.0049744243847085964,2
1.5393611907958984,0.014504662746172651,0.22166476249694825,0.0028337088205927074,10,poly,"{'estimator__svc__C': 10, 'estimator__svc__kernel': 'poly'}",0.9767857142857143,0.9821428571428571,0.9732142857142857,0.975,0.9767857142857143,0.9767857142857143,0.0029880715233359736,3
